MINISTERIO DE EDUCACION NACIONAL;;;;;;;;;;;;;;;;;;
PERSONAL ADMINISTRATIVO EN INSTITUCIONES DE EDUCACIÓN SUPERIOR - COLOMBIA 2014;;;;;;;;;;;;;;;;;;
Fecha de corte de la información: 16 de mayo de 2016;;;;;;;;;;;;;;;;;;
Fuente: Ministerio de Educación Nacional - Sistema Nacional de Información de la Educación Superior - SNIES;;;;;;;;;;;;;;;;;;
La información suministrada corresponde a lo reportado por las instituciones a través del SNIES;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
"Código de 
la Institución";IES PADRE;Institución de Educación Superior (IES);"Principal
 o
Seccional";Id Sector IES;Sector IES;Id Caracter IES;Caracter IES;"Código del 
departamento
(IES)";"Departamento de 
domicilio de la IES";"Código del 
Municipio
(IES)";"Municipio de
domicilio de la IES";Año;Semestre;Auxiliar;Servicios;Profesional;Directivo;Total
2723;2723;FUNDACION UNIVERSITARIA AGRARIA DE COLOMBIA -UNIAGRARIA-;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;2014;2;96;96;55;71;318
2710;2710;FUNDACION UNIVERSITARIA MONSERRATE;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;2014;2;55;18;24;31;128
4708;4708;FUNDACION ESCUELA COLOMBIANA DE HOTELERIA Y TURISMO-ECOTET-;PRINCIPAL;2;PRIVADA;3;INSTITUCION TECNICA PROFESIONAL;11;BOGOTA D.C.;11001;BOGOTA D.C.;2014;2;3;3;1;5;12
1719;1719;UNIVERSIDAD CATOLICA DE COLOMBIA;PRINCIPAL;2;PRIVADA;3;UNIVERSIDAD;11;BOGOTA D.C.;11001;BOGOTA D.C.;2014;2;238;0;210;32;480
1827;1827;UNIVERSIDAD CATOLICA DE MANIZALES;PRINCIPAL;2;PRIVADA;3;UNIVERSIDAD;17;CALDAS;17001;MANIZALES;2014;2;84;13;49;49;195
4709;4709;ESCUELA DE ADMINISTRACION Y MERCADOTECNIA DEL QUINDIO E.A.M.;PRINCIPAL;2;PRIVADA;3;INSTITUCION TECNICA PROFESIONAL;63;QUINDIO;63001;ARMENIA;2014;2;29;12;30;10;81
1705;1704;UNIVERSIDAD SANTO TOMAS;SECCIONAL;2;PRIVADA;3;UNIVERSIDAD;68;SANTANDER;68001;BUCARAMANGA;2014;2;103;212;84;44;443
2722;2722;FUNDACION CENTRO UNIVERSITARIO DE BIENESTAR RURAL;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;19;CAUCA;19573;PUERTO TEJADA;2014;2;0;0;0;0;0
2810;2810;CORPORACION UNIVERSIDAD DE LA COSTA CUC;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;8;ATLANTICO;8001;BARRANQUILLA;2014;2;0;0;0;0;0
2842;2842;CORPORACION UNIVERSITARIA REFORMADA - CUR -;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;8;ATLANTICO;8001;BARRANQUILLA;2014;2;0;0;0;0;0
3821;3821;CORPORACION POLITECNICO DE LA COSTA ATLANTICA;PRINCIPAL;2;PRIVADA;3;INSTITUCION TECNOLOGICA;8;ATLANTICO;8001;BARRANQUILLA;2014;2;0;0;0;0;0
1826;1826;UNIVERSIDAD ANTONIO NARIÑO;PRINCIPAL;2;PRIVADA;3;UNIVERSIDAD;11;BOGOTA D.C.;11001;BOGOTA D.C.;2014;2;252;132;205;80;669
1728;1728;UNIVERSIDAD SERGIO ARBOLEDA;PRINCIPAL;2;PRIVADA;3;UNIVERSIDAD;11;BOGOTA D.C.;11001;BOGOTA D.C.;2014;2;178;164;199;89;630
2738;2738;FUNDACION UNIVESITARIA EMPRESARIAL DE LA CAMARA DE COMERCIO DE BOGOTA;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;2014;2;8;20;41;6;75
1704;1704;UNIVERSIDAD SANTO TOMAS;PRINCIPAL;2;PRIVADA;3;UNIVERSIDAD;11;BOGOTA D.C.;11001;BOGOTA D.C.;2014;2;223;22;93;139;477
1706;1706;UNIVERSIDAD EXTERNADO DE COLOMBIA;PRINCIPAL;2;PRIVADA;3;UNIVERSIDAD;11;BOGOTA D.C.;11001;BOGOTA D.C.;2014;2;245;137;227;27;636
4705;4705;FUNDACION CENTRO DE EDUCACION SUPERIOR,INVESTIGACION Y PROFESIONALIZACION -CEDINPRO-;PRINCIPAL;2;PRIVADA;3;INSTITUCION TECNICA PROFESIONAL;11;BOGOTA D.C.;11001;BOGOTA D.C.;2014;2;0;0;0;0;0
1825;1825;UNIVERSIDAD AUTONOMA DE MANIZALES;PRINCIPAL;2;PRIVADA;3;UNIVERSIDAD;17;CALDAS;17001;MANIZALES;2014;2;112;25;46;5;188
3724;3724;FUNDACION TECNOLOGICA DE MADRID;PRINCIPAL;2;PRIVADA;3;INSTITUCION TECNOLOGICA;25;CUNDINAMARCA;25430;MADRID;2014;2;0;0;0;0;0
2832;2832;UNIVERSIDAD DE SANTANDER - UDES;PRINCIPAL;2;PRIVADA;3;UNIVERSIDAD;68;SANTANDER;68001;BUCARAMANGA;2014;2;0;0;0;0;0
3831;3831;INSTITUCION UNIVERSITARIA TECNOLOGICA DE COMFACAUCA I.T.C.;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;19;CAUCA;19001;POPAYAN;2014;2;64;63;40;39;206
2715;2715;FUNDACION UNIVERSITARIA DE POPAYAN;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;19;CAUCA;19001;POPAYAN;2014;2;0;0;0;0;0
2744;2744;INSTITUCION UNIVERSITARIA CENTRO DE ESTUDIOS SUPERIORES MARIA GORETTI;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;52;NARINO;52001;PASTO;2014;2;102;8;32;21;163
4808;4808;CORPORACION REGIONAL DE EDUCACION SUPERIOR-CRES-DE CALI;PRINCIPAL;2;PRIVADA;3;INSTITUCION TECNICA PROFESIONAL;76;VALLE DEL CAUCA;76001;CALI;2014;2;4;3;11;10;28
1807;1806;UNIVERSIDAD LIBRE;SECCIONAL;2;PRIVADA;3;UNIVERSIDAD;76;VALLE DEL CAUCA;76001;CALI;2014;2;47;5;13;14;79
1824;1824;UNIVERSIDAD METROPOLITANA;PRINCIPAL;2;PRIVADA;3;UNIVERSIDAD;8;ATLANTICO;8001;BARRANQUILLA;2014;2;0;0;0;0;0
1808;1806;UNIVERSIDAD LIBRE;SECCIONAL;2;PRIVADA;3;UNIVERSIDAD;8;ATLANTICO;8001;BARRANQUILLA;2014;2;76;36;26;22;160
9122;1735;UNIVERSIDAD MANUELA BELTRAN-UMB-;SECCIONAL;2;PRIVADA;3;UNIVERSIDAD;68;SANTANDER;68001;BUCARAMANGA;2014;2;55;7;11;32;105
4827;4827;CORPORACION EDUCATIVA INSTITUTO TECNICO SUPERIOR DE ARTES, IDEARTES;PRINCIPAL;2;PRIVADA;3;INSTITUCION TECNICA PROFESIONAL;5;ANTIOQUIA;5001;MEDELLIN;2014;2;0;0;0;0;0
3802;3802;CENTRO EDUCACIONAL DE COMPUTOS Y SISTEMAS-CEDESISTEMAS-;PRINCIPAL;2;PRIVADA;3;INSTITUCION TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLIN;2014;2;0;0;0;0;0
2749;2749;INSTITUCION UNIVERSITARIA  SALAZAR Y HERRERA;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLIN;2014;2;33;19;18;6;76
9127;9127;CORPORACION UNIVERSITARIA DE SABANETA J. EMILIO VALDERRAMA;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5631;SABANETA;2014;2;20;11;20;10;61
4805;4805;CORPORACION TECNICA DE COLOMBIA -CORPOTEC-;PRINCIPAL;2;PRIVADA;3;INSTITUCION TECNICA PROFESIONAL;11;BOGOTA D.C.;11001;BOGOTA D.C.;2014;2;0;0;0;0;0
9132;9132;FUNDACION UNIVERSITARIA CIEO - UNICIEO;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;2014;2;0;0;0;0;0
2702;2702;FUNDACION UNIVERSITARIA DE CIENCIAS DE LA SALUD;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;2014;2;84;8;42;38;172
2701;2701;INSTITUCION UNIVERSITARIA COLEGIOS DE COLOMBIA - UNICOC;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;2014;2;0;0;0;0;0
4726;4726;FUNDACION PARA LA EDUCACION SUPERIOR SAN MATEO;PRINCIPAL;2;PRIVADA;3;INSTITUCION TECNICA PROFESIONAL;11;BOGOTA D.C.;11001;BOGOTA D.C.;2014;2;28;7;24;13;72
3725;3725;FUNDACION TECNOLOGICA SAN FRANCISCO DE ASIS;PRINCIPAL;2;PRIVADA;3;INSTITUCION TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;2014;2;0;0;0;0;0
5802;5802;ESCUELA COLOMBIANA DE CARRERAS INDUSTRIALES;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;2014;2;0;0;0;0;0
2831;2831;CORPORACION UNIVERSITARIA DE CIENCIA Y DESARROLLO - UNICIENCIA;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;2014;2;33;14;23;24;94
1818;1818;UNIVERSIDAD COOPERATIVA DE COLOMBIA;PRINCIPAL;2;PRIVADA;3;UNIVERSIDAD;11;BOGOTA D.C.;11001;BOGOTA D.C.;2014;2;538;237;516;89;1380
3718;3718;FUNDACION DE ESTUDIOS SUPERIORES COMFANORTE -F.E.S.C.-;PRINCIPAL;2;PRIVADA;3;INSTITUCION TECNOLOGICA;54;NORTE DE SANTANDER;54001;CUCUTA;2014;2;10;18;32;7;67
1810;1806;UNIVERSIDAD LIBRE;SECCIONAL;2;PRIVADA;3;UNIVERSIDAD;54;NORTE DE SANTANDER;54001;CUCUTA;2014;2;16;26;18;15;75
4829;4829;CORPORACION INTERAMERICANA DE EDUCACION SUPERIOR-CORPOCIDES;PRINCIPAL;2;PRIVADA;3;INSTITUCION TECNICA PROFESIONAL;68;SANTANDER;68001;BUCARAMANGA;2014;2;0;0;0;0;0
4818;4818;CORPORACION UNIVERSITARIA LATINOAMERICANA - CUL;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;8;ATLANTICO;8001;BARRANQUILLA;2014;2;0;0;0;0;0
2836;2836;CORPORACION UNIVERSITARIA EMPRESARIAL DE SALAMANCA;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;8;ATLANTICO;8001;BARRANQUILLA;2014;2;11;13;18;5;47
2813;2813;ESCUELA DE INGENIERIA DE ANTIOQUIA;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLIN;2014;2;55;22;36;19;132
2721;2721;FUNDACION UNIVERSITARIA MARIA CANO;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLIN;2014;2;10;25;52;8;95
1816;1818;UNIVERSIDAD COOPERATIVA DE COLOMBIA;SECCIONAL;2;PRIVADA;3;UNIVERSIDAD;5;ANTIOQUIA;5001;MEDELLIN;2014;2;180;81;169;30;460
1812;1812;UNIVERSIDAD DE MEDELLIN;PRINCIPAL;2;PRIVADA;3;UNIVERSIDAD;5;ANTIOQUIA;5001;MEDELLIN;2014;2;186;38;82;36;342
1717;1718;UNIVERSIDAD DE SAN BUENAVENTURA;SECCIONAL;2;PRIVADA;3;UNIVERSIDAD;5;ANTIOQUIA;5001;MEDELLIN;2014;2;103;35;70;25;233
2732;2732;FUNDACION UNIVERSITARIA CATOLICA DEL NORTE;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5686;SANTA ROSA DE OSOS;2014;2;155;22;62;24;263
4806;4806;CORPORACION CENTRO DE ESTUDIOS ARTISTICOS Y TECNICOS-CEART-;PRINCIPAL;2;PRIVADA;3;INSTITUCION TECNICA PROFESIONAL;11;BOGOTA D.C.;11001;BOGOTA D.C.;2014;2;0;0;0;0;0
9131;9131;FUNDACION UNIVERSITARIA CERVANTINA SAN AGUSTIN - UNICERVANTINA SAN AGUSTIN;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;2014;2;0;0;0;0;0
2812;2812;UNIVERSIDAD EAN;PRINCIPAL;2;PRIVADA;3;UNIVERSIDAD;11;BOGOTA D.C.;11001;BOGOTA D.C.;2014;2;178;4;132;15;329
1813;1813;UNIVERSIDAD DE LOS ANDES;PRINCIPAL;2;PRIVADA;3;UNIVERSIDAD;11;BOGOTA D.C.;11001;BOGOTA D.C.;2014;2;418;212;567;104;1301
2707;2707;FUNDACION UNIVERSITARIA JUAN N. CORPAS;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;2014;2;34;30;40;13;117
2712;2712;FUNDACION UNIVERSITARIA KONRAD LORENZ;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;2014;2;0;0;0;0;0
4825;4825;CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - CIAF;PRINCIPAL;2;PRIVADA;3;INSTITUCION TECNICA PROFESIONAL;66;RISARALDA;66001;PEREIRA;2014;2;0;0;0;0;0
2818;2818;CORPORACION UNIVERSITARIA DE SANTA ROSA DE CABAL-UNISARC-;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;66;RISARALDA;66682;SANTA ROSA DE CABAL;2014;2;13;25;23;23;84
1819;1818;UNIVERSIDAD COOPERATIVA DE COLOMBIA;SECCIONAL;2;PRIVADA;3;UNIVERSIDAD;68;SANTANDER;68081;BARRANCABERMEJA;2014;2;29;8;26;4;67
4811;4811;CORPORACION DE ESTUDIOS SUPERIORES SALAMANDRA;PRINCIPAL;2;PRIVADA;3;INSTITUCION TECNICA PROFESIONAL;76;VALLE DEL CAUCA;76001;CALI;2014;2;0;0;0;0;0
1830;1830;UNIVERSIDAD AUTONOMA DE OCCIDENTE;PRINCIPAL;2;PRIVADA;3;UNIVERSIDAD;76;VALLE DEL CAUCA;76001;CALI;2014;2;247;109;158;26;540
1823;1823;UNIVERSIDAD AUTONOMA DE BUCARAMANGA-UNAB-;PRINCIPAL;2;PRIVADA;3;UNIVERSIDAD;68;SANTANDER;68001;BUCARAMANGA;2014;2;326;54;230;128;738
5801;5801;CORPORACION ESCUELA TECNOLOGICA DEL ORIENTE;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;68;SANTANDER;68001;BUCARAMANGA;2014;2;0;0;0;0;0
2741;2741;FUNDACION DE ESTUDIOS SUPERIORES - MONSEÑOR ABRAHAM ESCUDERO MONTOYA  - FUNDES;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;73;TOLIMA;73268;ESPINAL;2014;2;0;3;41;4;48
2731;2731;FUNDACION UNIVERSITARIA CATOLICA LUMEN GENTIUM;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;76;VALLE DEL CAUCA;76001;CALI;2014;2;0;0;0;0;0
1829;1805;UNIVERSIDAD SANTIAGO DE CALI;SECCIONAL;2;PRIVADA;3;UNIVERSIDAD;76;VALLE DEL CAUCA;76520;PALMIRA;2014;2;29;23;6;4;62
2743;2743;FUNDACION UNIVERSITARIA INTERNACIONAL DEL TROPICO AMERICANO;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;85;CASANARE;85001;YOPAL;2014;2;0;0;0;0;0
9126;9126;CORPORACION TECNOLOGICA INDOAMERICA;PRINCIPAL;2;PRIVADA;3;INSTITUCION TECNOLOGICA;8;ATLANTICO;8001;BARRANQUILLA;2014;2;0;0;1;4;5
2850;2850;CORPORACION UNIVERSITARIA ANTONIO JOSE DE SUCRE - CORPOSUCRE;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;70;SUCRE;70001;SINCELEJO;2014;2;0;0;0;0;0
2835;2835;CORPORACION CRISTIANA UNIVERSITARIA DE SAN ANDRES, PROVIDENCIA Y SANTA CATALINA;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;88;SAN ANDRES Y PROVIDENCIA;88001;SAN ANDRES;2014;2;0;0;0;0;0
2708;2708;UNIVERSIDAD CES;PRINCIPAL;2;PRIVADA;3;UNIVERSIDAD;5;ANTIOQUIA;5001;MEDELLIN;2014;2;170;41;136;15;362
4714;4714;FUNDACION INTERAMERICANA TECNICA-FIT-;PRINCIPAL;2;PRIVADA;3;INSTITUCION TECNICA PROFESIONAL;11;BOGOTA D.C.;11001;BOGOTA D.C.;2014;2;0;0;0;0;0
4702;4702;FUNDACION DE EDUCACION SUPERIOR SAN JOSE -FESSANJOSE-;PRINCIPAL;2;PRIVADA;3;INSTITUCION TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;2014;2;0;0;0;0;0
3810;3810;CORPORACION EDUCATIVA -ITAE-;PRINCIPAL;2;PRIVADA;3;INSTITUCION TECNOLOGICA;68;SANTANDER;68001;BUCARAMANGA;2014;2;19;2;1;12;34
3817;3817;CORPORACION UNIVERSITARIA AUTONOMA DE NARIÑO -AUNAR-;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;52;NARINO;52001;PASTO;2014;2;13;7;29;9;58
3806;3806;CORPORACION ESCUELA SUPERIOR DE ADMINISTRACION Y ESTUDIOS TECNOLOGICOS- EAE;PRINCIPAL;2;PRIVADA;3;INSTITUCION TECNOLOGICA;76;VALLE DEL CAUCA;76001;CALI;2014;2;0;0;0;0;0
2748;2748;FUNDACION UNIVERSITARIA SEMINARIO TEOLOGICO BAUTISTA INTERNACIONAL;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;76;VALLE DEL CAUCA;76001;CALI;2014;2;12;5;8;3;28
3805;3805;INSTITUTO DE EDUCACION EMPRESARIAL-IDEE-;PRINCIPAL;2;PRIVADA;3;INSTITUCION TECNOLOGICA;76;VALLE DEL CAUCA;76001;CALI;2014;2;0;0;0;0;0
4801;4801;CORPORACION ACADEMIA SUPERIOR DE ARTES;PRINCIPAL;2;PRIVADA;3;INSTITUCION TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLIN;2014;2;0;0;0;0;0
2833;2833;CORPORACION UNIVERSITARIA REMINGTON;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLIN;2014;2;120;23;61;56;260
3812;3812;CORPORACION POLITECNICO MARCO FIDEL SUAREZ;PRINCIPAL;2;PRIVADA;3;INSTITUCION TECNOLOGICA;5;ANTIOQUIA;5088;BELLO;2014;2;21;9;18;4;52
2841;2829;CORPORACION UNIVERSITARIA MINUTO DE DIOS -UNIMINUTO-;SECCIONAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5088;BELLO;2014;2;95;35;161;1;292
2820;2820;CORPORACION UNIVERSITARIA LASALLISTA;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5129;CALDAS;2014;2;46;23;60;5;134
1801;1801;UNIVERSIDAD LA GRAN COLOMBIA;PRINCIPAL;2;PRIVADA;3;UNIVERSIDAD;11;BOGOTA D.C.;11001;BOGOTA D.C.;2014;2;231;98;88;47;464
4803;4803;CORPORACION POLITECNICO COLOMBO ANDINO;PRINCIPAL;2;PRIVADA;3;INSTITUCION TECNICA PROFESIONAL;11;BOGOTA D.C.;11001;BOGOTA D.C.;2014;2;0;0;0;0;0
4704;4704;FUNDACION PARA LA EDUCACION SUPERIOR REAL DE COLOMBIA;PRINCIPAL;2;PRIVADA;3;INSTITUCION TECNICA PROFESIONAL;11;BOGOTA D.C.;11001;BOGOTA D.C.;2014;2;0;0;0;0;0
3824;3824;ESCUELA SUPERIOR DE CIENCIAS EMPRESARIALES - ECIEM;PRINCIPAL;2;PRIVADA;3;INSTITUCION TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;2014;2;16;0;20;4;40
1703;1703;UNIVERSIDAD INCCA DE COLOMBIA;PRINCIPAL;2;PRIVADA;3;UNIVERSIDAD;11;BOGOTA D.C.;11001;BOGOTA D.C.;2014;2;0;0;0;0;0
3822;3822;CORPORACION COLOMBO - ALEMANA PARA LA FORMACION TECNOLOGICA-ICAFT-;PRINCIPAL;2;PRIVADA;3;INSTITUCION TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;2014;2;0;0;1;5;6
4822;4822;CORPORACION ESCUELA DE ARTES Y LETRAS;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;2014;2;0;0;0;0;0
3826;3826;CORPORACION INTERNACIONAL PARA EL DESARROLLO EDUCATIVO -CIDE-;PRINCIPAL;2;PRIVADA;3;INSTITUCION TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;2014;2;0;0;0;0;0
2834;2834;UNIVERSITARIA AGUSTINIANA- UNIAGUSTINIANA;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;2014;2;0;0;0;0;0
2720;2720;FUNDACION UNIVERSITARIA JUAN DE CASTELLANOS;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;15;BOYACA;15001;TUNJA;2014;2;100;42;39;3;184
1734;1734;UNIVERSIDAD DE BOYACA UNIBOYACA;PRINCIPAL;2;PRIVADA;3;UNIVERSIDAD;15;BOYACA;15001;TUNJA;2014;2;93;2;62;17;174
1732;1704;UNIVERSIDAD SANTO TOMAS;SECCIONAL;2;PRIVADA;3;UNIVERSIDAD;15;BOYACA;15001;TUNJA;2014;2;0;0;0;0;0
1731;1719;UNIVERSIDAD CATOLICA DE COLOMBIA;SECCIONAL;2;PRIVADA;3;UNIVERSIDAD;25;CUNDINAMARCA;25175;CHIA;2014;2;0;0;0;0;0
1802;1801;UNIVERSIDAD LA GRAN COLOMBIA;SECCIONAL;2;PRIVADA;3;UNIVERSIDAD;63;QUINDIO;63001;ARMENIA;2014;2;53;8;27;19;107
3716;3716;TECNOLOGICA FITEC;PRINCIPAL;2;PRIVADA;3;INSTITUCION TECNOLOGICA;68;SANTANDER;68001;BUCARAMANGA;2014;2;17;3;7;7;34
2724;2724;FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;68;SANTANDER;68679;SAN GIL;2014;2;29;88;84;35;236
3828;3828;TECNOLOGICA DEL SUR;PRINCIPAL;2;PRIVADA;3;INSTITUCION TECNOLOGICA;76;VALLE DEL CAUCA;76001;CALI;2014;2;0;0;0;0;0
3803;3803;CORPORACION UNIVERSITARIA CENTRO SUPERIOR - UNICUCES;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;76;VALLE DEL CAUCA;76001;CALI;2014;2;10;9;9;12;40
1716;1718;UNIVERSIDAD DE SAN BUENAVENTURA;SECCIONAL;2;PRIVADA;3;UNIVERSIDAD;76;VALLE DEL CAUCA;76001;CALI;2014;2;155;42;33;46;276
4701;4701;FUNDACION ACADEMIA DE DIBUJO PROFESIONAL;PRINCIPAL;2;PRIVADA;3;INSTITUCION TECNICA PROFESIONAL;76;VALLE DEL CAUCA;76001;CALI;2014;2;35;17;11;9;72
1730;1710;UNIVERSIDAD PONTIFICIA BOLIVARIANA;SECCIONAL;2;PRIVADA;3;UNIVERSIDAD;76;VALLE DEL CAUCA;76520;PALMIRA;2014;2;19;2;10;3;34
1708;1707;FUNDACION UNIVERSIDAD DE BOGOTA - JORGE TADEO LOZANO;SECCIONAL;2;PRIVADA;3;UNIVERSIDAD;13;BOLIVAR;13001;CARTAGENA;2014;2;0;0;0;0;0
2823;2823;CORPORACION UNIVERSITARIA DEL CARIBE - CECAR;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;70;SUCRE;70001;SINCELEJO;2014;2;159;43;96;20;318
1814;1814;UNIVERSIDAD AUTONOMA LATINOAMERICANA-UNAULA-;PRINCIPAL;2;PRIVADA;3;UNIVERSIDAD;5;ANTIOQUIA;5001;MEDELLIN;2014;2;0;0;0;0;0
3807;3807;ESCUELA DE TECNOLOGIAS DE ANTIOQUIA -ETA-;PRINCIPAL;2;PRIVADA;3;INSTITUCION TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLIN;2014;2;2;1;1;2;6
1726;1726;UNIVERSIDAD CATOLICA DE ORIENTE;PRINCIPAL;2;PRIVADA;3;UNIVERSIDAD;5;ANTIOQUIA;5615;RIONEGRO;2014;2;203;47;615;32;897
2713;2713;FUNDACION UNIVERSITARIA LOS LIBERTADORES;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;2014;2;108;13;72;65;258
3808;3808;CORPORACION TECNOLOGICA DE BOGOTA - CTB;PRINCIPAL;2;PRIVADA;3;INSTITUCION TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;2014;2;0;0;0;0;0
4727;4727;POLITECNICO INTERNACIONAL INSTITUCION DE EDUCACION SUPERIOR;PRINCIPAL;2;PRIVADA;3;INSTITUCION TECNICA PROFESIONAL;11;BOGOTA D.C.;11001;BOGOTA D.C.;2014;2;80;28;54;19;181
